,Field1,Chronicle_Name,Alternative_Names,Category,Comments,Recogito_Names,URI,ID,Lat,Lon,Total_Instances,Year,Value,Province.Theme,Start,End
134908,134908,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,6159,1,Opsikion,6133,6172
134930,134930,Damascus,NA,NA,NA,Damascus,http://sws.geonames.org/170654,170654,33.5102,36.29128,30,6159,2,NA,NA,NA
134948,134948,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,6159,1,NA,NA,NA
134973,134973,Hexapolis,NA,REGION,"JT: This is a REGION or FEDERATION of SIX CITIES in Cappadocia/Armenia II (Mango and Scott p. 488, note 1). William Mitchell Ramsay's The Historical Geography of Asia Minor (1890) p. 142 states that the six cities are: Julia-Ipsos, Philomelion, Hadrianopolis, Tyriaion, Sinethandos, Laodikea/Laodicea ad Lycum)",NA,NA,NA,NA,NA,3,6159,1,NA,NA,NA
135273,135273,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6160,1,NA,NA,NA
135438,135438,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,6160,2,NA,NA,NA
135482,135482,Syracuse,NA,NA,NA,Syracusae/Syrakousai,http://pleiades.stoa.org/places/462503,462503,37.05963,15.29382,7,6160,1,NA,NA,NA
135618,135618,Chrysopolis,NA,NA,NA,Chrysopolis,http://pleiades.stoa.org/places/520995,520995,41.020639,29.012856,9,6161,1,Opsikion,6133,6172
135625,135625,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6161,1,NA,NA,NA
135977,135977,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6162,1,NA,NA,NA
136063,136063,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6162,1,Opsikion,6133,6172
136681,136681,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6164,1,NA,NA,NA
136882,136882,Smyrna,NA,NA,NA,Smyrna/Eurydikeia,http://pleiades.stoa.org/places/550893,550893,38.41905,27.1383,3,6164,1,Anatolikon,6133,6172
137079,137079,Helioupolis,NA,NA,NA,Helioupolis,http://pleiades.stoa.org/places/579947,579947,37.935979,23.757547,8,6165,1,NA,NA,NA
137119,137119,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6165,1,Opsikion,6133,6172
137385,137385,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6166,1,NA,NA,NA
138089,138089,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6168,1,NA,NA,NA
138441,138441,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6169,1,NA,NA,NA
138749,138749,Batnai,NA,NA,NA,Batnai,http://pleiades.stoa.org/places/658406,658406,36.39534,37.53916,1,6170,1,NA,NA,NA
138793,138793,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6170,1,NA,NA,NA
138820,138820,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,6170,1,NA,NA,NA
139110,139110,Berzilia,NA,NA,NA,Vergilia,http://pleiades.stoa.org/places/266093,266093,37.6507,-3.46127,1,6171,1,NA,NA,NA
139145,139145,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6171,2,NA,NA,NA
139259,139259,Mesembria,NA,NA,NA,Mesembria,http://pleiades.stoa.org/places/216882,216882,42.658743,27.730787,11,6171,1,NA,NA,NA
139277,139277,Odessos/Odyssopolis/Odyssos,NA,NA,"JT: p. 267 note 19 says this is ""modern Varna""; however, p. 326 says ""Aphrodision"" is ""modern Varna"" and p. 499 says Varna is ""near Odyssos""; nevertheless followed Pleiades in making Odessus same as Varna",Odessus,https://pleiades.stoa.org/places/216904,216904,43.2061605,27.9134725,6,6171,1,NA,NA,NA
139288,139288,Phanagoria,NA,NA,NA,Phanagor(e)ia,http://pleiades.stoa.org/places/854724,854724,45.276944,36.966111,3,6171,1,NA,NA,NA
139384,139384,Varna,NA,NA,NA,Odessus,https://pleiades.stoa.org/places/216904,216904,43.2061605,27.9134725,3,6171,2,NA,NA,NA
139497,139497,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6172,1,NA,NA,NA
139849,139849,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6173,1,NA,NA,NA
140459,140459,al-Jabiya/Gabithas,NA,NA,NA,Gabitha,http://pleiades.stoa.org/places/678141,678141,32.932088,36.054712,3,6175,1,NA,NA,NA
140562,140562,Damascus,NA,NA,NA,Damascus,http://sws.geonames.org/170654,170654,33.5102,36.29128,30,6175,1,NA,NA,NA
140905,140905,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6176,1,NA,NA,NA
141257,141257,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6177,3,NA,NA,NA
141343,141343,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6177,2,Opsikion,6173,6452
141609,141609,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6178,1,NA,NA,NA
141618,141618,Damascus,NA,NA,NA,Damascus,http://sws.geonames.org/170654,170654,33.5102,36.29128,30,6178,1,NA,NA,NA
141681,141681,Kerkesion,NA,NA,NA,Korasion/Kalon Korakesion,http://pleiades.stoa.org/places/648679,648679,36.4210275,34.0886905,1,6178,1,Seleukeia,6173,6452
141729,141729,Mopsuestia,NA,NA,NA,"Theatre, Misis - Mopsuestia",http://dare.ht.lu.se/places/24775,24775,36.95744543,35.62395842,6,6178,1,Charisianon,6173,6452
141829,141829,Theoupolis,NA,NA,"This is Antioch (see AM 6021), Justinian tries to rename.",Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,2,6178,1,NA,NA,NA
141961,141961,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6179,1,NA,NA,NA
142209,142209,Abydos,NA,NA,NA,Abydos,http://pleiades.stoa.org/places/501325,501325,40.19406,26.41122,13,6180,1,Opsikion,6173,6452
142534,142534,Thessalonica,NA,NA,NA,Thessalonica,http://pleiades.stoa.org/places/491741,491741,40.630282,22.949569,18,6180,1,NA,NA,NA
142665,142665,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6181,1,NA,NA,NA
142772,142772,Mecca,NA,NA,NA,Macoraba,http://sws.geonames.org/104515,104515,21.42249,39.8262,3,6181,1,NA,NA,NA
142774,142774,Medina/Yathribos/Ethribos,NA,NA,NA,Medina,http://sws.geonames.org/109223,109223,24.46861,39.61417,1,6181,1,NA,NA,NA
143410,143410,Gethsemane,NA,NA,"Modern monument Gethsemane31° 46′ 45.85″ N, 35° 14′ 24.71″ E",NA,NA,NA,31.77944444,35.24027778,1,6183,1,NA,NA,NA
143476,143476,Mecca,NA,NA,NA,Macoraba,http://sws.geonames.org/104515,104515,21.42249,39.8262,3,6183,1,NA,NA,NA
143811,143811,Leukete/Leukadios,Leukete in 6184 and Leukadios in 6253,NA,"JT: Logically, there is a promontory (""Pr."") or ""rocky place"" (""Leukete"" AM 6184) on which there is later a trading post (""Leukadios"" AM 6253). So for us this will be ""Leukete/Leukadios"" and will follow the Pleiades location (which is in the middle of the sea because not specified) of ""Leucatas"" (https://pleiades.stoa.org/places/511301); JS: tag is just off the coast (JT: we can just leave it there for now; it's mentioned enough times its worth having a tag?)",Leucatas Pr.,http://pleiades.stoa.org/places/511301,511301,40.75,29.25,2,6184,1,NA,NA,NA
143848,143848,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,6184,1,Optimatoi,6173,6452
143898,143898,Sebastopolis,NA,NA,NA,Sebastopolis/Herakleopolis/Karana?,http://pleiades.stoa.org/places/629076,629076,37.4857445,29.1376104,2,6184,2,Thrakesion,6173,6452
144425,144425,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6186,2,NA,NA,NA
144777,144777,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6187,4,NA,NA,NA
145818,145818,Carthage,NA,NA,NA,Carthage,http://sws.geonames.org/2468245,2468245,36.86108,10.33161,69,6190,2,NA,NA,NA
145833,145833,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6190,8,NA,NA,NA
146185,146185,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6191,1,NA,NA,NA
146707,146707,Samosata,NA,NA,NA,Samosata,http://pleiades.stoa.org/places/658587,658587,37.525756,38.530357,8,6192,1,NA,NA,NA
147009,147009,Mopsuestia,NA,NA,NA,"Theatre, Misis - Mopsuestia",http://dare.ht.lu.se/places/24775,24775,36.95744543,35.62395842,6,6193,1,Charisianon,6173,6452
147100,147100,Taranton,NA,NA,"AM 6116: "" Taranton"" = Taranta or Dalanda (modern Darende) west of Melitene (Malatya)",Taranta,http://pleiades.stoa.org/places/629092,629092,38.551738,37.495094,2,6193,1,Armeniakon,6173,6452
147889,147889,Assas,NA,NA,NA,Assas,http://sws.geonames.org/3036524,3036524,43.70278,3.9,1,6196,1,NA,NA,NA
147918,147918,Bosphoros (Crimea),NA,NA,JT: City in the Crimea (or Cimmeria),Pantikapaion/Bosp(h)orus,https://pleiades.stoa.org/places/854719,854719,45.35326233,36.470222,9,6196,1,NA,NA,NA
147945,147945,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6196,1,NA,NA,NA
147957,147957,Daras,NA,NA,NA,Dara/Anastasioupolis,http://pleiades.stoa.org/places/874444,874444,37.177778,40.941111,5,6196,1,NA,NA,NA
148088,148088,Phanagoria,NA,NA,NA,Phanagor(e)ia,http://pleiades.stoa.org/places/854724,854724,45.276944,36.966111,3,6196,2,NA,NA,NA
148152,148152,Symbolon,NA,NA,"AM 6196 p. 521 and p. 522 note 11: ""modern Balaklava"" for which this is fine: https://en.wikipedia.org/wiki/Balaklava",Balaklava,http://sws.geonames.org/712930,712930,44.51118,33.59942,1,6196,1,NA,NA,NA
148170,148170,Tomis,NA,NA,NA,Tomis,http://pleiades.stoa.org/places/217016,217016,44.172489,28.661176,3,6196,1,NA,NA,NA
148297,148297,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6197,4,NA,NA,NA
148559,148559,Amastris,NA,NA,NA,Amastris/Sesamos,http://pleiades.stoa.org/places/844856,844856,41.746969,32.385648,2,6198,1,Paphlagonia,6173,6452
148583,148583,"Apollonias, fort",NA,NA,NA,Apollonia/Mordiaion/Sozopolis,http://pleiades.stoa.org/places/511151,511151,40.17022,28.68489,2,6198,1,Opsikion,6173,6452
148649,148649,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6198,1,NA,NA,NA
148814,148814,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,6198,1,NA,NA,NA
149010,149010,Damascus,NA,NA,NA,Damascus,http://sws.geonames.org/170654,170654,33.5102,36.29128,30,6199,1,NA,NA,NA
149273,149273,Anchialos,NA,NA,NA,Onchesmos,http://pleiades.stoa.org/places/531019,531019,39.87397,20.00908,6,6200,1,NA,NA,NA
149353,149353,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6200,2,NA,NA,NA
149413,149413,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6200,1,NA,NA,NA
149940,149940,Tyana,NA,NA,NA,Tyana/Col. Aurelia Antoniniana,http://pleiades.stoa.org/places/648801,648801,37.817319,34.568378,7,6201,4,Cappadocia,6173,6452
150095,150095,Garis (Anjar),NA,NA,NA,Gerra,http://pleiades.stoa.org/places/678160,678160,33.73236,35.93353,1,6202,1,NA,NA,NA
150103,150103,Helioupolis,NA,NA,NA,Helioupolis,http://pleiades.stoa.org/places/579947,579947,37.935979,23.757547,8,6202,1,NA,NA,NA
150382,150382,Bosphoros (Crimea),NA,NA,JT: City in the Crimea (or Cimmeria),Pantikapaion/Bosp(h)orus,https://pleiades.stoa.org/places/854719,854719,45.35326233,36.470222,9,6203,1,NA,NA,NA
150409,150409,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6203,4,NA,NA,NA
150419,150419,Damatrys,NA,NA,"footnote 11 p 531 ""probably corresponding to modern samandra"" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,6203,3,Optimatoi,6173,6452
150444,150444,Fort Kamachon,NA,NA,NA,Ani,http://dare.ht.lu.se/places/32722,32722,39.60476,39.03794,3,6203,1,Koloneia,6173,6452
150473,150473,Kamachon,NA,NA,NA,Kemah,"https://geohack.toolforge.org/geohack.php?pagename=Kemah,_Erzincan&params=39_36_10_N_39_02_08_E_type:city_region:TR-24",,39.602778,39.035556,2,6203,1,NA,NA,NA
150574,150574,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,6203,1,NA,NA,NA
150670,150670,Amaseia,NA,NA,NA,Amaseia,http://pleiades.stoa.org/places/857018,857018,40.6549427,35.8280877,1,6204,1,Armeniakon,6173,6452
150761,150761,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6204,4,NA,NA,NA
150821,150821,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6204,1,NA,NA,NA
150847,150847,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6204,1,Opsikion,6173,6452
150873,150873,Melitene,NA,NA,NA,Melitene,http://pleiades.stoa.org/places/629039,629039,38.25,37.25,5,6204,1,Charisianon,6173,6452
150877,150877,Mistheia,NA,NA,NA,*Mistea/*Klaudiokaisareia,http://pleiades.stoa.org/places/638997,638997,37.6763889,31.7261111,1,6204,1,Kibyrrhaiotai,6173,6452
150907,150907,Philea,NA,NA,NA,Phiela/Phiale,http://pleiades.stoa.org/places/521116,521116,41.091332,29.067372,1,6204,1,Optimatoi,6173,6452
151039,151039,Antioch (Pisidia),NA,NA,NA,Antiochia/Col. Caesarea,http://pleiades.stoa.org/places/609307,609307,38.30466,31.19049,1,6205,1,Anatolikon,6173,6452
151040,151040,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,6205,1,NA,NA,NA
151113,151113,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6205,1,NA,NA,NA
151334,151334,Thessalonica,NA,NA,NA,Thessalonica,http://pleiades.stoa.org/places/491741,491741,40.630282,22.949569,18,6205,1,NA,NA,NA
151465,151465,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6206,4,NA,NA,NA
151525,151525,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6206,1,NA,NA,NA
151660,151660,Sinope,NA,NA,NA,Sinope,http://pleiades.stoa.org/places/857321,857321,42.0206,35.14885,2,6206,1,Armeniakon,6173,6452
151717,151717,Adramytion,NA,NA,NA,Adramyttium,https://pleiades.stoa.org/places/550403,550403,39.5023635,26.936321,2,6207,1,Thrakesion,6173,6452
151724,151724,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,6207,1,NA,NA,NA
151810,151810,Chrysopolis,NA,NA,NA,Chrysopolis,http://pleiades.stoa.org/places/520995,520995,41.020639,29.012856,9,6207,1,Optimatoi,6173,6452
151817,151817,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6207,11,NA,NA,NA
151903,151903,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6207,2,Opsikion,6173,6452
151943,151943,Nicaea,NA,NA,NA,Helikore/Nicaea,http://dare.ht.lu.se/places/21212,21212,40.426679,29.715443,28,6207,2,Optimatoi,6173,6452
151966,151966,Phoinix,NA,NA,NA,Phoinix,http://pleiades.stoa.org/places/599883,599883,36.63333,28.11667,4,6207,2,Kibyrrhaiotai,6173,6452
152038,152038,Thessalonica,NA,NA,NA,Thessalonica,http://pleiades.stoa.org/places/491741,491741,40.630282,22.949569,18,6207,1,NA,NA,NA
152073,152073,Akroinos,NA,NA,NA,Akroenos/[Akroinos],http://pleiades.stoa.org/places/609295,609295,38.758919,30.545979,1,6208,1,Anatolikon,6173,6452
152083,152083,Amorion,NA,NA,NA,Amorion,http://pleiades.stoa.org/places/609302,609302,39.019467,31.295917,18,6208,11,Anatolikon,6173,6452
152162,152162,Chrysopolis,NA,NA,NA,Chrysopolis,http://pleiades.stoa.org/places/520995,520995,41.020639,29.012856,9,6208,1,Optimatoi,6173,6452
152169,152169,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6208,2,NA,NA,NA
152229,152229,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6208,1,NA,NA,NA
152296,152296,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,6208,1,Optimatoi,6173,6452
152308,152308,Pergamon,NA,NA,NA,Pergamum,http://pleiades.stoa.org/places/550812,550812,39.1325,27.184167,3,6208,2,Thrakesion,6173,6452
152387,152387,Theodosiana,NA,NA,JT: Mango p. 541 note 9,Theodosiana,http://pleiades.stoa.org/places/614855,NA,NA,NA,1,6208,1,NA,NA,NA
152417,152417,Abydos,NA,NA,NA,Abydos,http://pleiades.stoa.org/places/501325,501325,40.19406,26.41122,13,6209,1,Opsikion,6173,6452
152457,152457,Apsilia,NA,NA,NA,Apsilia,http://pleiades.stoa.org/places/857034,857034,43.5,41.5,2,6209,2,NA,NA,NA
152461,152461,Archaiopolis,NA,NA,NA,Archaiopolis,http://pleiades.stoa.org/places/857041,857041,42.389792,42.237387,1,6209,1,NA,NA,NA
152497,152497,Bryas,NA,NA,NA,Cherven Bryag,http://sws.geonames.org/732491,732491,43.26667,24.1,1,6209,1,NA,NA,NA
152521,152521,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6209,9,NA,NA,NA
152575,152575,Hiereia,NA,NA,NA,Heraion/Hiereia,http://pleiades.stoa.org/places/521029,521029,40.969562,29.033945,4,6209,1,Optimatoi,6173,6452
152588,152588,Kartalimen (Bythinia),NA,NA,NA,Kartal,http://www.geonames.org/743932/zagyvarekas.html,743932,40.90495,29.18861,1,6209,1,Optimatoi,6173,6452
152595,152595,Kleidion,NA,NA,NA,Parabolos,http://dare.ht.lu.se/places/31487,31487,41.052491,29.030439,1,6209,1,NA,NA,NA
152612,152612,Libos,NA,NA,NA,Monsempron-Libos,http://sws.geonames.org/2993208,2993208,44.49004,0.9409,1,6209,1,NA,NA,NA
152635,152635,Mesembria,NA,NA,NA,Mesembria,http://pleiades.stoa.org/places/216882,216882,42.658743,27.730787,11,6209,1,NA,NA,NA
152647,152647,Nicaea,NA,NA,NA,Helikore/Nicaea,http://dare.ht.lu.se/places/21212,21212,40.426679,29.715443,28,6209,1,Optimatoi,6173,6452
152648,152648,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,6209,1,Optimatoi,6173,6452
152666,152666,Phasis,NA,NA,JT: if the tag is just off the coast; if that is a problem use DARE more specific lat/long here; p. 460: Kyros BP of Phasis; in Lazica (p. 542),Phasis,http://pleiades.stoa.org/places/857275,857275,42.135867,41.6923225,3,6209,2,NA,NA,NA
152680,152680,Pylai (Bithynia),NA,NA,NA,Pylai,http://pleiades.stoa.org/places/511389,511389,40.657795,29.273345,3,6209,1,Opsikion,6173,6452
152695,152695,Satyros (Bithynia),NA,NA,"JT: Modern K���kyali. See Mango p. 548 note 28. Here is the Pleiades link, as yet without location.",K���kyali,https://geohack.toolforge.org/geohack.php?pagename=K%C3%BC%C3%A7%C3%BCkyal%C4%B1&params=40_57_N_29_07_E_region:TR_type:city_source:GNS-enwiki,NA,40.95,29.116667,1,6209,1,Optimatoi,6173,6452
152710,152710,"Sideron, fort",NA,NA,NA,Sidero,http://pleiades.stoa.org/places/570670,570670,37.651268,24.406618,5,6209,4,NA,NA,NA
152725,152725,Sosthenion (Bosporus),NA,NA,NA,Lasthenes/Leosthenion/Sosthenion,http://pleiades.stoa.org/places/521070,521070,41.115124,29.052603,2,6209,1,NA,NA,NA
152749,152749,Trebizond,NA,NA,NA,Trapezus,http://pleiades.stoa.org/places/857359,857359,41.005877,39.728451,1,6209,1,Chaldia,6173,6452
152873,152873,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6210,3,NA,NA,NA
152959,152959,Kyzikos,NA,NA,NA,Cyzicus,http://pleiades.stoa.org/places/511218,511218,40.389806,27.874127,25,6210,1,Opsikion,6173,6452
153082,153082,Syracuse,NA,NA,NA,Syracusae/Syrakousai,http://pleiades.stoa.org/places/462503,462503,37.05963,15.29382,7,6210,1,NA,NA,NA
153225,153225,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6211,2,NA,NA,NA
153446,153446,Thessalonica,NA,NA,NA,Thessalonica,http://pleiades.stoa.org/places/491741,491741,40.630282,22.949569,18,6211,2,NA,NA,NA
153577,153577,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,6212,1,NA,NA,NA
153637,153637,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,6212,1,NA,NA,NA
154720,154720,Lampsakos,NA,NA,NA,Pityoussa/Lampsacus,http://pleiades.stoa.org/places/501570,501570,40.34869,26.68998,3,6215,1,Opsikion,6173,6452
154756,154756,Nakoleia,NA,NA,NA,Nakoleia,http://pleiades.stoa.org/places/609484,609484,39.4447222,30.6947222,4,6215,1,Opsikion,6173,6452
155150,155150,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,6216,2,NA,NA,NA
